FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543023,007,70196678,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,15/01/2026
05,0543023,008,70196674,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
05,0543023,008,70196674,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,15/01/2026
05,0543023,008,70196674,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,008,70196674,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,2,1,15/01/2026
05,0543023,009,70196675,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,009,70196675,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,009,70196675,AI311102G5561,WARDEN II,205,FIO IRREGULAR,2,1,15/01/2026
05,0543023,009,70196675,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
05,0543023,009,70196675,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
05,0543023,009,70196675,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,15/01/2026
05,0543023,009,70196675,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,010,70196679,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543023,010,70196679,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,010,70196679,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,010,70196679,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,011,70196680,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,011,70196680,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,011,70196680,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,011,70196680,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,012,70196681,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,012,70196681,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,012,70196681,AI311102G5561,WARDEN II,205,FIO IRREGULAR,2,1,15/01/2026
05,0543023,012,70196681,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,012,70196681,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,012,70196681,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,012,70196681,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,013,70196677,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,15/01/2026
05,0543023,013,70196677,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,013,70196677,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,013,70196677,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,15/01/2026
05,0543023,014,70196683,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
05,0543023,014,70196683,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,014,70196683,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,014,70196683,AI311102G5561,WARDEN II,205,FIO IRREGULAR,2,1,15/01/2026
05,0543023,015,70196682,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,015,70196682,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,015,70196682,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,015,70196682,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,015,70196682,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,015,70196682,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,016,70196684,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,016,70196684,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,016,70196684,AI311102G5561,WARDEN II,205,FIO IRREGULAR,2,1,15/01/2026
05,0543023,016,70196684,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,016,70196684,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
05,0543023,017,70196685,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,017,70196685,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,15/01/2026
05,0543023,017,70196685,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,017,70196685,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,2,1,15/01/2026
05,0543023,018,70196686,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,018,70196686,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543023,018,70196686,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,018,70196686,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543023,018,70196686,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,019,70196687,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,019,70196687,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,019,70196687,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,019,70196687,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543023,020,70196668,AI311102G5561,WARDEN II,000,--,0,2,15/01/2026
05,0543024,001,70183128,AI311102G5561,WARDEN II,000,--,0,1,20/01/2026
05,0543024,002,70183126,AI311102G5561,WARDEN II,000,--,0,1,20/01/2026
05,0543024,003,70183127,AI311102G5561,WARDEN II,000,--,0,2,20/01/2026
05,0543024,004,70183129,AI311102G5561,WARDEN II,000,--,0,2,20/01/2026
05,0543024,005,70183130,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,1,2,20/01/2026
05,0543024,005,70183130,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,1,2,20/01/2026
05,0543024,005,70183130,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,1,2,20/01/2026
05,0543024,006,70183132,AI311102G5561,WARDEN II,000,--,0,2,20/01/2026
05,0543101,001,70195779,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,21/01/2026
05,0543101,001,70195779,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,21/01/2026
05,0543101,001,70195779,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,21/01/2026
05,0543101,001,70195779,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,21/01/2026
05,0543101,001,70195779,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,21/01/2026
05,0543101,001,70195779,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,21/01/2026
05,0543101,001,70195779,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,21/01/2026
05,0543101,002,70195781,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,21/01/2026
05,0543101,003,70195782,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,21/01/2026
05,0543101,003,70195782,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,21/01/2026
05,0543101,003,70195782,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,21/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543101,003,70195782,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,21/01/2026
05,0543101,003,70195782,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,21/01/2026
05,0543101,003,70195782,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,21/01/2026
05,0543101,003,70195782,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,21/01/2026
05,0543101,003,70195782,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,21/01/2026
05,0543101,003,70195782,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,21/01/2026
05,0543101,003,70195782,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,21/01/2026
05,0543101,003,70195782,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,21/01/2026
05,0543101,004,70195783,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,21/01/2026
05,0543101,004,70195783,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,21/01/2026
05,0543101,004,70195783,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,21/01/2026
05,0543101,004,70195783,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,21/01/2026
05,0543101,004,70195783,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,21/01/2026
05,0543101,004,70195783,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,21/01/2026
05,0543101,004,70195783,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,21/01/2026
05,0543101,004,70195783,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,21/01/2026
05,0543101,004,70195783,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,21/01/2026
05,0543101,004,70195783,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,21/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,328,FALTA DE TRAMA,4,1,22/01/2026
05,0543101,005,70195784,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,006,70195785,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,22/01/2026
05,0543101,006,70195785,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,006,70195785,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,006,70195785,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),4,1,22/01/2026
05,0543101,006,70195785,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,22/01/2026
05,0543101,006,70195785,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,006,70195785,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,22/01/2026
05,0543101,006,70195785,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,22/01/2026
05,0543101,006,70195785,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543101,006,70195785,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,22/01/2026
05,0543101,006,70195785,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,007,70195786,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,007,70195786,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,007,70195786,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,007,70195786,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,007,70195786,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,007,70195786,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),4,1,22/01/2026
05,0543101,007,70195786,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,22/01/2026
05,0543101,007,70195786,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,008,70195787,AI311102G5561,WARDEN II,000,--,0,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,009,70195788,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,010,70195789,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,010,70195789,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,010,70195789,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,010,70195789,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,010,70195789,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,010,70195789,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,22/01/2026
05,0543101,010,70195789,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,010,70195789,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,011,70195790,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,011,70195790,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,011,70195790,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,011,70195790,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,22/01/2026
05,0543101,011,70195790,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,011,70195790,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,011,70195790,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,011,70195790,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,011,70195790,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,22/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543101,011,70195790,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,012,70195791,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,012,70195791,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,012,70195791,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,22/01/2026
05,0543101,012,70195791,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,012,70195791,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,012,70195791,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,22/01/2026
05,0543101,012,70195791,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,22/01/2026
05,0543101,012,70195791,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,012,70195791,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,012,70195791,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,013,70195792,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,013,70195792,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,013,70195792,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,013,70195792,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,22/01/2026
05,0543101,013,70195792,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,013,70195792,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,013,70195792,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,013,70195792,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,014,70195793,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,014,70195793,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,014,70195793,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,014,70195793,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,22/01/2026
05,0543101,014,70195793,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,22/01/2026
05,0543101,014,70195793,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,014,70195793,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,014,70195793,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,22/01/2026
05,0543101,014,70195793,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,015,70195794,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,015,70195794,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,015,70195794,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,015,70195794,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,015,70195794,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,015,70195794,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,015,70195794,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,22/01/2026
05,0543101,015,70195794,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,22/01/2026
05,0543101,015,70195794,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,015,70195794,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,016,70195795,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543101,016,70195795,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,016,70195795,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,016,70195795,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,016,70195795,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,016,70195795,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,22/01/2026
05,0543101,016,70195795,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,22/01/2026
05,0543101,017,70195796,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,017,70195796,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,017,70195796,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,22/01/2026
05,0543101,017,70195796,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,017,70195796,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,017,70195796,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,017,70195796,AI311102G5561,WARDEN II,222,TRAMA IRREGULAR (INTEIRA),4,1,22/01/2026
05,0543101,018,70195780,AI311102G5561,WARDEN II,000,--,0,2,22/01/2026
05,0543101,019,70195797,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,019,70195797,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,019,70195797,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,22/01/2026
05,0543101,019,70195797,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,019,70195797,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,22/01/2026
05,0543101,019,70195797,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,22/01/2026
05,0543101,019,70195797,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,22/01/2026
05,0543101,019,70195797,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,22/01/2026
05,0543101,020,70195798,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,22/01/2026
05,0543101,020,70195798,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,020,70195798,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,22/01/2026
05,0543101,020,70195798,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,22/01/2026
05,0543101,020,70195798,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,22/01/2026
05,0543101,020,70195798,AI311102G5561,WARDEN II,309,FALTA DE FIO,4,1,22/01/2026
05,0543101,020,70195798,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,22/01/2026
05,0543101,020,70195798,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,22/01/2026
05,0543101,020,70195798,AI311102G5561,WARDEN II,101,FAIXA DE GOMA,4,1,22/01/2026
05,0543102,001,70197109,AI311102G5561,WARDEN II,475,QUEBRAS DE ACABAMENTO,1,1,15/01/2026
05,0543102,001,70197109,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543102,001,70197109,AI311102G5561,WARDEN II,386,TRAMA DUPLA,4,1,15/01/2026
05,0543102,001,70197109,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,15/01/2026
05,0543102,001,70197109,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,15/01/2026
05,0543102,002,70197115,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,15/01/2026
05,0543102,002,70197115,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,15/01/2026
05,0543102,002,70197115,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543102,002,70197115,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,15/01/2026
05,0543102,003,70197116,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,15/01/2026
05,0543102,003,70197116,AI311102G5561,WARDEN II,328,FALTA DE TRAMA,4,1,15/01/2026
05,0543102,003,70197116,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,15/01/2026
05,0543102,003,70197116,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,15/01/2026
05,0543102,003,70197116,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
05,0543102,004,70197117,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,15/01/2026
05,0543102,004,70197117,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
05,0543102,005,70197118,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
05,0543102,005,70197118,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,15/01/2026
05,0543102,005,70197118,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,15/01/2026
05,0543102,005,70197118,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,15/01/2026
05,0543102,006,70197119,AI311102G5561,WARDEN II,000,--,0,1,15/01/2026
